,bandwidth_diff
7361,2.925676161705553
7362,2.618955073800919
7363,3.1832230070953074
7364,3.891781458093419
7365,5.603058861300042
7366,5.109985099694313
7367,3.297937827099929
7368,1.8397407218657804
7369,1.6242369092159947
7370,1.5504025297069006
7371,1.04536091027353
7372,-1.125657382255099
7373,-1.2146125668402306
7374,0.8593690997204817
7375,2.056791687623331
7376,2.72709078386481
7377,3.1882784472271624
7378,3.510665380655439
7379,4.213400360838705
7380,4.49874186173605
7381,3.9139439282665194
7382,2.582186168855003
7383,1.7499265746708943
7384,1.719825387764331
7385,1.3344471543961163
7386,1.424383121888809
7387,1.7645000676031373
7388,2.617192739793552
7389,3.91032513502563
7390,4.0814803842702645
7391,2.4493196964568824
7392,1.35031491205757
7393,1.0113996799325378
7394,-0.890724324150483
7395,-0.03854777723825009
7396,0.38336242518573727
7397,1.0333280235626034
7398,2.284136847770128
7399,1.9836660080509319
7400,2.213249529055588
7401,1.9399361142646967
7402,1.6360516836928127
7403,0.5390353077016243
7404,1.9113114979458032
7405,1.7921355840738897
7406,2.40825566665103
7407,0.3326525847433004
7408,1.0162243413244596
7409,2.0533789414450894
7410,2.5841479309046917
7411,2.0558698678378278
7412,2.195493041017471
7413,4.333155563545688
7414,2.944362754051781
7415,3.0199690474349836
7416,1.7320074996711128
7417,1.4757812466430096
7418,0.813719694833253
7419,0.3490322387578999
7420,0.051724889412525954
7421,-1.0804999058796056
7422,-0.32541565757185253
7423,-1.8557695822051983
7424,-1.5413223073257996
7425,-1.8155119968687359
7426,-2.672657919869607
7427,-2.7391429015797257
7428,-3.9663296387659557
7429,-3.979287376719185
7430,-5.150549447976232
7431,-4.496727992388401
7432,-4.9952704915640425
7433,-5.04133725041163
7434,-4.55052896589018
7435,-4.6656290517517505
7436,-4.479989153966528
7437,-5.6089716811839025
7438,-4.839916279198576
7439,-2.523105514313613
7440,1.3173110146616978
7441,2.306790147132176
7442,3.1278143890544357
7443,1.1416823197639587
7444,2.0772948229773647
7445,2.8508501479913093
7446,2.644920467517977
7447,3.332758079526741
7448,3.136077010132226
7449,2.385385041198333
7450,2.341985006382288
7451,1.192586950855457
7452,1.7717523891543578
7453,0.7254378899326639
7454,-0.5686874929823489
7455,-1.996483970545114
7456,-1.3174206657695322
7457,-1.639123069254083
7458,-2.874864544218781
7459,-3.7721756485413493
7460,-3.6638033420608735
7461,-4.486657544408331
7462,-5.5366677162215865
7463,-3.349937527687871
7464,-3.1797162780824237
7465,-3.188437467586766
7466,-3.558187257184045
7467,-3.6172033477857894
7468,-2.8408162206253564
7469,-1.3651230525862275
7470,-1.1371204717821684
7471,-2.2852056718103313
7472,-1.2528546671321692
7473,-0.8753332481692269
7474,1.1115595956729294
7475,-0.7877505490652084
7476,-1.0107054254232253
7477,0.6933853988393821
7478,1.1555670003407386
7479,0.7601805644660544
7480,0.8152314564019321
7481,0.28863333939159475
7482,-0.22346993137199433
7483,-0.715746986361296
7484,-1.373007369999641
7485,-0.2481325643211676
7486,0.6104352759232938
7487,1.1116327851243
7488,1.844516282524637
7489,1.7030533084239323
7490,0.7147129668732077
7491,-0.2913325578130639
7492,-0.5116232391960125
7493,-1.552896210604274
7494,-2.2212840108883825
7495,-2.7935868982066268
7496,-0.5225527346836998
7497,-2.585785177198204
7498,-3.153271774214602
7499,-1.6015807125205015
7500,-0.4840745609950545
7501,0.42025066759612173
7502,0.7111008202277276
7503,0.09332414887290952
7504,-2.426220703831916
7505,-2.7664594262147375
7506,-3.38931322918927
7507,-3.9384477229364165
7508,-4.446315466072178
7509,-2.380835710879296
7510,0.8166831137950794
7511,1.9841077196567767
7512,1.5152682869243677
7513,-0.0382621431999155
7514,0.014613854872720822
7515,1.8371153207291968
7516,2.1113916847742757
7517,-0.4514137927161528
7518,-0.6385195901791576
7519,0.43832724274091106
7520,-0.6725828035212089
7521,-0.9579456830409185
7522,-0.5181053878469584
7523,-0.2640062518975128
7524,-1.0673744431023238
7525,-0.20192548638851804
7526,-0.32659015254648693
7527,-1.752184260537149
7528,-4.248671838140751
7529,-3.3073872027684956
7530,-2.0791874972143205
7531,-1.3185994935119538
7532,-1.6508308329594001
7533,-2.1029274448627007
7534,-3.2032990855640264
7535,-3.6668705730857027
7536,-5.642835121656901
7537,-6.469149717134258
7538,-6.565657936491505
7539,-5.292024791175493
7540,-4.613512825141015
7541,-3.226518316887507
7542,-1.3189194885540587
7543,0.4623660329222048
7544,1.3207245099416696
7545,1.4197946747106016
7546,0.29993585468798756
7547,0.6696698169636761
7548,2.4224195928808854
7549,3.210095273196089
7550,4.999620035373141
7551,3.557515585688691
7552,1.7217899834571995
7553,1.7057314364135436
7554,2.1115089174377886
7555,3.3578674789956153
7556,3.410070108021273
7557,2.3164916289339317
7558,1.470064676860261
7559,-0.34194335783593033
7560,-1.9498931892455857
7561,-1.3175292305154471
7562,-0.0003214300262470715
7563,0.7813754700378013
7564,-0.8748442501947693
7565,-1.6964829264808259
7566,-3.061147853745865
7567,-1.891907973636762
7568,-2.047245729924782
7569,-2.87968273254495
7570,-3.0964115813529816
7571,-3.4007194095787554
7572,-1.7538994472485
7573,-1.8706342377826104
7574,-3.109693916036804
7575,-5.594178329503393
7576,-5.7891029511171155
7577,-5.943005159377549
7578,-6.799620837861028
7579,-5.480744174945187
7580,-3.8995784160563858
7581,-3.0981622726454248
7582,-1.4330790606451274
7583,-0.14003293686437246
7584,-0.5800259976962252
7585,-1.8424547130096585
7586,-1.2621964277347502
7587,-0.5169678803787292
7588,-0.02982512226481049
7589,-0.8431409552918012
7590,-0.39612520156379105
7591,-1.0145872078513776
7592,-1.1324277586853668
7593,0.24751172802064048
7594,0.12628449046417245
7595,-1.568227079522444
7596,-3.120860484989066
7597,-2.2388879229249596
7598,-1.465427333221669
7599,-1.2043646884659438
7600,-1.6788181187220061
7601,-1.167680054245011
7602,-1.7897525530477196
7603,-1.4873791946108668
7604,-2.0965984230771255
7605,-2.8996559035348923
7606,-3.6699429119215097
7607,-3.879353066110525
7608,-3.693100735993994
7609,-3.079513067107655
7610,-6.353893706751137
7611,-7.693084038280745
7612,-7.940629652764869
7613,-5.556595912888952
7614,-5.646909244477229
7615,-4.9994651249834305
7616,-3.155731629972024
7617,-3.4597262661375225
7618,-3.0587628409788294
7619,-3.580839560232448
7620,-3.8195443004370873
7621,-4.548832151454462
7622,-5.016933941859179
7623,-2.1076969563945056
7624,-0.12938735387709244
7625,1.581775486045899
7626,2.1941865575222437
7627,0.6820280152920759
7628,0.4190874306200669
7629,1.4258276110283248
7630,0.9107913970637753
7631,1.5326209914234994
7632,2.278270993788908
7633,4.293680557492735
7634,4.016403971642035
7635,2.554249909294356
7636,1.3762915587132625
7637,2.5121235690681942
7638,0.8722661373427627
7639,-1.7393601003825552
7640,-2.4585203936637754
7641,-2.6636380364652723
7642,-2.472044635507018
7643,-1.3281036606882708
7644,-1.373766909834444
7645,-3.204119621656332
7646,-1.5512374245371348
7647,-1.8330647961633986
7648,-2.7237282085494883
7649,-1.9639445892229048
7650,-1.718818064013135
7651,-1.6274963125912336
7652,-1.0860902942451958
7653,0.32691930575731476
7654,0.35143936061260206
7655,1.8243469548644953
7656,-0.09012707595482539
7657,0.175984517233303
7658,-0.7834476466707656
7659,0.6740872206933091
7660,0.9559553558658536
7661,0.5191249717027802
7662,0.7491285564572081
7663,1.7946486408062015
7664,2.6114142929462503
7665,1.5750560121772423
7666,0.6073001280574317
7667,0.2393399280763333
7668,0.19250189714796306
7669,0.8945855270138736
7670,-0.9610440279185468
7671,-1.1240121777771037
7672,-1.4450034077161718
7673,-2.038042932445819
7674,-2.9791876104113726
7675,-3.1364793270844302
7676,-6.541547019000035
7677,-7.733577643972808
7678,-8.410155101707574
7679,-7.107977009646476
7680,-7.139476205551205
7681,-6.6902685042882695
7682,-4.670510506436045
7683,-2.5685363746085557
7684,-0.9230015007631209
7685,-0.9783813970732353
7686,-0.42053809951278254
7687,-0.523098749592009
7688,-0.626583184420042
7689,-0.3052897116533586
7690,-0.7011419393076892
7691,0.6945927821900284
7692,0.8831192263435241
7693,1.5608701077428577
7694,2.9207326957384794
7695,4.271479219249869
7696,2.8262039284260254
7697,2.554751740966452
7698,3.084620007894273
7699,4.086279718766576
7700,2.8353800153084023
7701,1.5873735833628189
7702,2.010761362355538
7703,1.3934695116383864
7704,0.7783127004622656
7705,2.031199194271011
7706,2.340032245508297
7707,1.4907795178236256
7708,0.11591950760717395
7709,0.108474663480564
7710,-1.203229426157236
7711,-1.6901817515418998
7712,-1.44869092614735
7713,0.20169763147018216
7714,1.278966834671337
7715,0.7993809716917895
7716,1.6393042734847256
7717,1.4875037089610714
7718,0.15878760012654425
7719,-0.5778768278519237
7720,0.8013155180640297
7721,1.383475630351512
7722,1.449893386780019
7723,2.868255970432301
7724,1.7173633561097574
7725,-0.08179709025850457
7726,-2.370603489461132
7727,-2.2904910682573245
7728,-1.9240412435983671
7729,0.024195493111250244
7730,0.7278496367506762
7731,0.5300794468111292
7732,0.24994698831071105
7733,0.34559788575552375
7734,-1.3262653383951601
7735,0.9761901050851236
7736,2.1166511814854516
7737,2.6775816600474798
7738,2.9020603054879075
7739,3.622531789678874
7740,3.328931235647019
7741,2.364897223586013
7742,2.4340493196613124
7743,2.7215290046300424
7744,1.8322140946439731
7745,2.771242927893695
7746,3.158134270353571
7747,3.8473526515321055
7748,4.985457434800082
7749,5.062440708007102
7750,4.917562363378806
7751,5.255866625059866
7752,4.292466200909871
7753,3.6891320178079923
7754,3.320383424404099
7755,2.1134432141137722
7756,3.852476641013709
7757,2.7198009994004906
7758,0.9543956840808505
7759,1.3985961047843603
7760,2.445373554442881
7761,1.5165141063055216
7762,1.6210369869102124
7763,2.9998203721776804
7764,3.2734482637048927
7765,5.592089394847903
7766,4.087913514072284
7767,4.066870851168119
7768,4.659775039355395
7769,5.720527628933155
7770,5.16547392289101
7771,4.357911743509931
7772,4.142288956087327
7773,4.674263923291107
7774,5.083547598325083
7775,5.841712998535968
7776,4.567463264211483
7777,3.5953828032120327
7778,2.019537156710612
7779,1.1636802545859837
7780,1.7794976760683312
7781,2.0749232509277817
7782,4.583084470187202
7783,5.121854290867702
7784,4.997569511075312
7785,4.4280526062077
7786,3.4357056143963973
7787,2.7477995957351027
7788,3.5090191419045595
7789,3.643505023511011
7790,2.6043165082759288
7791,1.0761697825510623
7792,0.1364783133182641
7793,-0.025720919561422306
7794,1.1847543121501758
7795,0.13400673411427988
7796,-0.5315907161428868
7797,-0.6541017923446475
7798,-2.2814235830496727
7799,-3.5205611465811444
7800,-4.282735694591338
7801,-4.831532897008742
7802,-4.464224056673174
7803,-4.115610518343942
7804,-4.232486387036204
7805,-3.5744885155328916
7806,-1.3541691528806723
7807,1.0842924723721126
7808,-0.24978655225845614
7809,-0.201928782057621
7810,-0.4270196304391902
7811,-0.07382483211529234
7812,-0.5499222218003865
7813,-0.4127062466934035
7814,-0.27340191940129444
7815,-0.7039842686669999
7816,-1.7410176789783236
7817,-2.3556399712631446
7818,-2.0863471442543187
7819,-1.1910935683259822
7820,0.02648901451823349
7821,-0.13328245032744235
7822,0.0643395383956431
7823,1.0242965181124646
7824,2.4871882182678178
7825,2.6118737001689283
7826,2.18130960507483
7827,2.0004048449103493
7828,0.706813221431446
7829,0.0624418190352003
7830,0.5994380076692778
7831,1.483027486807373
7832,1.319978806158531
7833,1.3441682454287047
7834,0.39378068344927897
7835,0.828654050542184
7836,0.7782725735823988
7837,0.5362138748019447
7838,-0.06733970798507016
7839,-0.22534592112685914
7840,-0.7210332839342755
7841,-0.11442894876790888
7842,-0.33559630415402353
7843,1.2666905588588406
7844,3.0305028578476367
7845,2.538446414606028
7846,2.0598170253484795
7847,1.0935769998618525
7848,0.4994616810662933
7849,2.22485852905686
7850,2.3805531899299126
7851,2.5821518191719406
7852,2.815639997534845
7853,1.8148647120199257
7854,0.4134598322923466
7855,-1.2319230094549312
7856,-2.427724187461763
7857,-5.426320967837455
7858,-5.290783930878376
7859,-2.7698102119335317
7860,-1.3994594189720715
7861,-2.5136987560584885
7862,-3.4023224335809346
7863,-3.841872028548096
7864,-4.592385838817222
7865,-3.6297300556880145
7866,-2.214854852018675
7867,-2.7139300913714806
7868,-2.0747719128377184
7869,-0.2088897114874726
7870,2.387894354573689
7871,5.719118488131187
7872,5.328721911273192
7873,7.490028123607942
7874,7.053064436841055
7875,6.008540248841712
7876,5.196942049021118
7877,4.253825167280695
7878,3.9755439821392997
7879,2.3032862363630215
7880,1.4407476202363796
7881,2.3017715690428986
7882,2.508295366777645
7883,2.454538550318489
7884,2.649721830347744
7885,3.7425505887592294
7886,2.100850945076047
7887,2.010576405916936
7888,1.4752807802457255
7889,1.5928007459850733
7890,2.3927471700684464
7891,1.395766809082943
7892,-0.11245074475345973
7893,-2.544291293663264
7894,-3.490680737224693
7895,-2.1685099812385715
7896,-1.5488944234828068
7897,-2.644913812335858
7898,-3.3752360770185987
7899,-4.763294853888624
7900,-5.869470598537703
7901,-5.388779816803378
7902,-5.8745247764020405
7903,-4.460189100007369
7904,-3.83103620524264
7905,-3.1389597639755493
7906,-3.1740486460401485
7907,-2.0689253563009515
7908,-0.8745586384155217
7909,-0.05131442635303074
7910,0.6470729090576128
7911,0.5846136777826132
7912,1.037218003949988
7913,0.7210668099629629
7914,0.6173635755714599
7915,0.1902647628577938
7916,-0.33225926757131674
7917,-1.1975147847886092
7918,-0.8509855886523496
7919,0.6452108303202522
7920,2.2783811040389423
7921,1.2650793918942327
7922,2.066291591901461
7923,1.7795705651390676
7924,2.3215553615581257
7925,1.1948953829821676
7926,1.0616991767383297
7927,1.1174489255840854
7928,-0.26005221933826306
7929,-0.16085296110395575
7930,1.264886433138713
7931,1.5561597536599265
7932,2.7527414173431453
7933,2.6685479851414584
7934,3.3439023699561403
7935,0.9269098386114365
7936,2.6547716009911824
7937,4.3463168044726785
7938,4.548590596230611
7939,1.8945787920931139
7940,1.3272668925561106
7941,-0.39103925300184983
7942,-0.2336804515298354
7943,0.10612206333797758
7944,-0.5193579053502049
7945,0.2788468101653052
7946,1.3643645680378995
7947,2.6267943894335986
7948,2.677795550602468
7949,1.0822645939904305
7950,1.402603014407532
7951,1.1890477175298884
7952,-0.24606546676284324
7953,0.5334480720933925
7954,2.952314037331007
7955,3.494818117631212
7956,5.381267092156577
7957,5.545376528287875
7958,4.870071498378138
7959,3.4343375092569204
7960,4.523900155219735
7961,3.7141485554010956
7962,4.011883640015981
7963,3.049531258407683
7964,2.269313714147472
7965,2.7218636120073825
7966,2.441967698547046
7967,1.7290275136344349
7968,2.4460407305826948
7969,4.1671901047622555
7970,5.020381876199053
7971,4.1449913068252044
7972,2.9715437129779048
7973,2.4770417603804162
7974,2.542866886916954
7975,1.4026126775879675
7976,1.664533266094395
7977,1.6904900188246756
7978,-0.031706600829238596
7979,-1.6126281392043893
7980,-2.4028955898099866
7981,-2.404521054105203
7982,-0.3224714693080841
7983,0.607988803516605
7984,-0.020233505215401237
7985,-0.167295159722471
7986,-0.47107574586311785
7987,-0.16503406787887798
7988,0.47722466304810496
7989,1.904136142282482
7990,2.10516865141949
7991,3.626645601773589
7992,4.6251785629700635
7993,3.9411007364172974
7994,5.458719398681069
7995,5.8755605187734545
7996,4.790421928231126
7997,5.51801884733959
7998,7.531019163851624
7999,7.5770942260689935
8000,6.355910954365072
8001,5.250429957067354
8002,5.319096550711379
8003,6.2499195628287225
8004,6.6569995697356035
8005,6.320288442185301
8006,7.174903827977005
8007,6.593753567089038
8008,6.962160634839847
8009,6.1403034573050945
8010,5.988422699335388
8011,5.234270477347195
8012,4.692769003631383
8013,3.704026758585087
8014,4.557163842817545
8015,3.720104082137823
8016,2.509806791022015
8017,3.9231950092248553
8018,5.214229846705507
8019,2.813540533274704
8020,1.117076500695589
8021,-1.2608508005923795
8022,-2.6086012328319157
8023,-6.028996898707192
8024,-6.540729578318405
8025,-7.379726049154783
8026,-6.714613639137156
8027,-7.819474599006867
8028,-7.299459140024169
8029,-7.14639080364168
8030,-4.854636664381815
8031,-2.536585854087548
8032,-0.7582389959019338
8033,-0.7149074751196167
8034,1.3119927088278018
8035,0.21132680004939175
8036,-1.4799420626112578
8037,-2.195613930485365
8038,0.29304210178611356
8039,0.8000573895390062
8040,0.7214011627248738
8041,-1.0294416685925398
8042,-0.3857784774660331
8043,0.7299120423791692
8044,1.9786944411293916
8045,1.3848250714736423
8046,0.4100566806354209
8047,-1.2901933034484045
8048,-1.512685003935644
8049,-2.5371414558381957
8050,-3.718220533466024
8051,-4.303071274381523
8052,-4.502826559257528
8053,-4.742794703306686
8054,-3.9810184633747667
8055,-3.347679063907094
8056,-3.172322952300533
8057,-2.773319264716065
8058,-3.4146190482841803
8059,-3.245675752882903
8060,-2.8304873805615216
8061,-3.8928197406511345
8062,-3.0117418758936765
8063,-3.3765080734713138
8064,-3.024391011379066
8065,-1.7050426222378974
8066,-0.07411930707053216
8067,0.3397853102197814
8068,0.021173572981297184
8069,0.8084427567461034
8070,1.69607889087888
8071,1.237041444919214
8072,0.10724945056404067
8073,-2.3193559288649794
8074,-2.6613186471868175
8075,-2.6036887600159844
8076,-1.0819036577677252
8077,-0.3020545799181491
8078,1.3576063504409603
8079,0.9081413805697593
8080,1.8892811149033832
8081,1.363743108594349
8082,2.037692203176107
8083,0.43671313069626194
8084,0.3184929993442438
8085,-1.887234434643915
8086,-2.4463569071936035
8087,-2.1463911225993115
8088,-2.136278726578098
8089,-3.165370667770958
8090,-2.368277645607236
8091,-2.0213044130432536
8092,-2.1800208962119996
8093,-2.159815600398929
8094,0.7247546806374885
8095,2.6983350982898173
8096,4.24455489832917
8097,4.577784140889435
8098,4.540195275784868
8099,1.6715748641404389
8100,0.03620851887137633
8101,-0.9627451682206356
8102,-2.8107047859457452
8103,-4.397896135291489
8104,-6.441636418949884
8105,-6.492989482491453
8106,-5.1734811612527665
8107,-3.121576782780153
8108,-1.9603495988479835
8109,-2.4657617287498397
8110,-4.468562696886465
8111,-6.492252798776462
8112,-7.806508726311222
8113,-8.380278906456113
8114,-8.009163401686124
8115,-8.257759151514676
8116,-7.351338672886413
8117,-6.7862658017459125
8118,-6.011944723697411
8119,-4.297015017294825
8120,-4.5748298408299775
8121,-3.959630172807863
8122,-3.5853015057145967
8123,-3.38341539640021
8124,-2.328251134218931
8125,-0.884331613446875
8126,-1.3457561601743464
8127,-1.6565633934614539
8128,-1.3862240816139888
8129,-1.3603000525175162
8130,-0.7183322942951804
8131,-0.19139049081360326
8132,1.8388154470453628
8133,0.7144974378819029
8134,0.20527303804641406
8135,-1.0527898215676146
8136,-0.4950597239402441
8137,-2.035790553288166
8138,-1.8472504987396405
8139,-2.4310065003877526
8140,-2.923169035764772
8141,-4.476407444450388
8142,-4.925971863774919
8143,-3.631791719623095
8144,-2.8501381894910764
8145,-1.8260807005583501
8146,0.19432186706467292
8147,1.1013232158067012
8148,0.6385705956164429
8149,0.8048491802301783
8150,0.29347650301571093
8151,-0.35484171431488676
8152,-2.1075215726967826
8153,-1.4658758097093028
8154,-1.5458384771116016
8155,-1.130491427244806
8156,-2.1338556896138243
8157,-1.7112067234807
8158,-2.3120030135285674
8159,-2.315235903313635
8160,-1.3983235445908804
8161,-0.08077459753451421
8162,0.22718372838221512
8163,-1.5161469727033818
8164,1.008146982068581
8165,3.4835641912465576
8166,4.845440743298013
8167,3.7617387928021344
8168,3.0894210556062944
8169,2.0287638349655026
8170,2.954902497128785
8171,3.226446848640819
8172,2.373424233751564
8173,1.2987017170653985
8174,2.077543079357042
8175,3.802880720116491
8176,5.598498245712619
8177,6.36150460738105
8178,5.785749102083798
8179,1.8482829196430544
8180,0.8068180348952865
8181,0.4835525263216027
8182,0.790465571637867
8183,0.6819625078705371
8184,-0.6154795073067021
8185,-0.48218516826909763
8186,0.269144507431065
8187,1.2662811350614334
8188,2.3027918299223984
8189,3.053734454160633
8190,2.5767184547968327
8191,2.118536492338592
8192,1.8918391505374643
8193,1.8520359411064646
8194,2.679576056177609
8195,3.38465254722081
8196,5.412833982753341
8197,7.747740189323451
8198,7.951845950234485
8199,3.394949028097699
8200,2.9039935016875233
8201,2.077568585595259
8202,1.2208214970091262
8203,0.15976168047728834
8204,-0.3825568677922888
8205,0.0443945593426065
8206,-1.3190140933888301
8207,-2.7106093751206117
8208,-2.6486289912371603
8209,-1.6208817492149592
8210,-0.5540666342923828
8211,-1.0160484532908072
8212,-2.10646511355759
8213,-2.8263425159268536
8214,-2.495503879939008
8215,-0.6873151421509078
8216,-2.1131116646192822
8217,-2.6587634337701047
8218,-4.079513243472718
8219,-5.5934929885947895
8220,-4.805474604553638
8221,-3.463340361696396
8222,-2.3159569950364016
8223,-1.007032612776925
8224,-1.0062648459586399
8225,-1.4236604770584904
8226,0.6795008025838456
8227,1.1032002722140533
8228,1.8727438403597603
8229,1.7636347298599162
8230,-0.10360412826150878
8231,-2.858519215979186
8232,-3.9687412877884753
8233,-2.8173174803761185
8234,-1.3489978952613342
8235,0.08654198507321098
8236,-0.5738293267003769
8237,0.855661393072296
8238,0.18873168360642012
8239,0.3192943276650908
8240,0.09145464877201448
8241,0.07048363629678533
8242,1.2479869374041073
8243,0.8945377656974642
8244,-0.6634361509903783
8245,-1.1778474469622324
8246,-1.507120106407001
8247,1.9372641454913264
8248,3.4819411981369512
8249,3.3304036974329847
8250,1.6184379752695577
8251,-0.7543046148473422
8252,-2.4740136612703054
8253,-2.56541874421805
8254,-0.8603844957704041
8255,0.8741312046377061
8256,1.5250847049192089
8257,1.1598679804378662
8258,1.1919886927779544
8259,0.5996330824112874
8260,2.12610676853609
8261,2.2031777904895193
8262,2.0490022324644315
8263,-0.5725239198671943
8264,-1.3800081638393067
8265,-0.7458186054122393
8266,-1.3096415285327225
8267,-2.2658164195599966
8268,-1.6057942391425968
8269,-2.6512537166025822
8270,-1.7111880343543362
8271,-1.9134390600790994
8272,-2.037186326387655
8273,-3.2622239883670545
8274,-2.8451418496874794
8275,-0.10705870670358308
8276,1.650895606059521
8277,1.0682900457306914
8278,1.7701965397041022
8279,1.5644032833936876
8280,2.8315109191060515
8281,3.665309266670647
8282,0.8205202084587881
8283,-1.3074778191034966
8284,-0.8634364925404157
8285,-0.23829286927957583
8286,-1.114303729059202
8287,-1.9963393520168324
8288,-3.9995378190412794
8289,-4.312080256547006
8290,-1.8634726129660066
8291,-0.002943932663697524
8292,2.645356166390229
8293,3.9667479766561655
8294,5.110466740011816
8295,6.833357236231507
8296,7.272419139280771
8297,6.561110152303058
8298,6.778707824968933
8299,7.844592464020877
8300,7.11635825129548
8301,5.553309265293478
8302,4.736225648705783
8303,5.079607668137157
8304,5.632480193467472
8305,3.9420863016000567
8306,4.986411117754642
8307,4.268589070563053
8308,3.6332083389364698
8309,1.9996909511238528
8310,4.282922596220601
8311,4.812980246949678
8312,3.9061319529624825
8313,3.866180846387806
8314,4.520280105861048
8315,4.188455100915917
8316,4.54472336158733
8317,3.4689222333820453
8318,2.433606991947613
8319,-0.1638792662359947
8320,-2.1182982176977703
8321,-0.7679682114550133
8322,1.5585324089311143
8323,2.2156952445199067
8324,3.725015454447771
8325,3.693403132684921
8326,3.1927328546514673
8327,2.6897224385494383
8328,2.3368897295720217
8329,1.805362265221902
8330,2.6764593496575344
8331,2.900547771320589
8332,3.486033724503841
8333,4.318319824201126
8334,4.6982352019729205
8335,3.3980875765157634
8336,1.3608321576516573
8337,0.7882383372500499
8338,0.4973212299307761
8339,0.5361301195221131
8340,0.43680490973974884
8341,3.007553133493957
8342,2.2010688156569813
8343,-0.18194852593455835
8344,-0.8171512917417658
8345,-1.0349014746090006
8346,-0.673092511835307
8347,0.01584607245422376
8348,1.5731027241457696
8349,0.35068024715758384
8350,-0.6257138840142034
8351,-0.5555980534518312
8352,0.49312905967656206
8353,2.900428727038502
8354,4.364653654840595
8355,4.351929912819287
8356,2.963629400744594
8357,1.7712440495220108
8358,0.6986308204275247
8359,1.0686843275389037
8360,1.370878102662573
8361,0.09095015638717996
8362,-0.8346342462334633
8363,-0.1418128630460842
8364,0.5465693444313047
8365,1.2578664536640645
8366,1.6885811728857334
8367,3.3278186723485987
8368,3.7571779863075108
8369,3.2181232516095406
8370,1.7482070261150966
8371,1.495593026251072
8372,-1.1231328030060013
8373,-1.9288770895338985
8374,-2.3020070070524525
8375,-3.329114285190599
8376,-4.467652782527011
8377,-3.5740055415566303
8378,-2.7323244453656343
8379,-2.1363436708296604
8380,-1.6039850750654523
8381,-1.1986100415865621
8382,0.2205978009355931
8383,0.7432860181763772
8384,-0.6186847949619505
8385,0.5222439436993227
8386,1.262991405509979
8387,0.9110006349312698
8388,-0.7405020835296909
8389,-0.6977888148451257
8390,-0.7373910722644723
8391,0.9952327865730695
8392,0.9954045087069971
8393,0.14964657468692621
8394,0.5854669473218337
8395,1.7483116321841408
8396,2.139820248807723
8397,2.6860243445377137
8398,2.5779277905496656
8399,2.5965821497939032
8400,3.5099993419564726
8401,4.200560516374253
8402,3.884193968437671
8403,4.769675319404882
8404,2.317578426664568
8405,3.4790507801892545
8406,1.7383262443463536
8407,0.7663390339814669
8408,0.004966197429666863
8409,0.013374062307093482
8410,0.8691997150888255
8411,0.09751205332815971
8412,0.077416007884608
8413,-0.5865696388021888
8414,-0.3018798406778842
8415,-0.365514174684904
8416,-0.14837668531879444
8417,-0.7174358164867272
8418,-1.2880577656090964
8419,-1.1205394616927151
8420,0.03543467818872159
8421,-0.2113299118532268
8422,-1.1761258254413178
8423,-0.8417009030254121
8424,-0.6068442180439888
8425,0.36417363646830836
8426,-0.35134486968854617
8427,-2.2793639660246754
8428,-3.334100822351161
8429,-4.019823214924031
8430,-3.9219990450671958
8431,-4.2418318494562754
8432,-3.2165842943852567
8433,-2.9946773123760977
8434,-2.483091312282113
8435,-2.1101422606304823
8436,-1.555924057507923
8437,-1.369905229044548
8438,-0.6826597356141519
8439,-1.2535835728679103
8440,0.0814960664802129
8441,0.1843441259766223
8442,-1.0030258101216987
8443,-1.302108536479409
8444,-2.006587924623659
8445,-1.3575341759618595
8446,1.1017722719868743
8447,1.0864910490078046
8448,1.196767305800563
8449,-0.7541633808523329
8450,-0.6768283632065959
8451,-1.604285820198129
8452,-2.1536339716905104
8453,-3.4421939071277166
8454,-2.659197975528855
8455,-1.26277777151779
8456,-0.5967111481644451
8457,-1.3694922695542573
8458,0.06826654266421883
8459,-0.24138558255992848
8460,-2.4060684749881602
8461,-2.6272584863301063
8462,-3.410863792641294
8463,-2.307386004527757
8464,-2.289691462431506
8465,-1.35201923327827
8466,0.23948887584219847
8467,-0.3633728681716093
8468,-1.2336286136610397
8469,-1.536456026440419
8470,0.17582141881950974
8471,-0.0074947976164594365
8472,-0.6403453201887714
8473,-0.46948892065097425
8474,-0.8003573204043732
8475,-0.7224001736340142
8476,-2.2260034615746918
8477,-0.23207720058212544
8478,-1.009860715278478
8479,-1.3196846648346536
8480,-1.6667975355608178
8481,0.5770438717495381
8482,-0.25614506086731126
8483,1.5691434387348409
8484,2.5348016131018767
8485,3.3147219557497465
8486,1.9791642032420214
8487,2.120584685993549
8488,1.1845254373080252
8489,2.238051402940414
8490,1.2827067936692629
8491,0.9352029986874868
8492,0.0015360446456043064
8493,-1.0531078958988473
8494,-0.6607903590041815
8495,0.16177492747783617
8496,1.6363095632076465
8497,0.08974131462298374
8498,0.6727555800534901
8499,3.1961200037305844
8500,3.5136115276043256
8501,4.9978581094314904
8502,4.713079091999816
8503,3.013534856293063
8504,1.7312564607467493
8505,2.4394939084337466
8506,1.6841785760107086
8507,0.7352895814981366
8508,0.8865165443876322
8509,1.0173392584974863
8510,1.5444191147373658
8511,1.783236170130067
8512,2.2297362854917537
8513,1.6981415232916106
8514,1.661802316099397
8515,0.5489600123471519
8516,1.5353751621105403
